ID,Lloc,Data,Hora,P.1,P.1.1,P.1.2,P.2,P.3,P.4,P.5,P.6.1,P.6.2,P.7.1,P.7.2,P.7.3,P.8.1,P.8.2,P.8.3,P.8.4,P.8.5,P.8.6,P.8.7,P.8.8,P.8.9,P.8.10,P.8.11,P.8.12,P.8.13,P.9.1,P.9.2,P.9.3,P.9.4,P.9.5,P.9.6,P.9.7,P.9.8,P.9.9,P.9.10,P.9.11,P.9.12,P.9.13,P.9.14,P.9.15,P.9.16,P.9.17,P.9.18,P.9.19,P.9.20,P.9.21,P.9.22,P.10,P.11,P.12,P.12.1,P.12.2,P.13.1,P.13.2,P.13.3,P.13.4,P.13.5,P.13.6,P.13.7,P.13.8,P.13.9,P.13.10,P.13.11,P.13.12,P.13.13,P.13.14,P.14,P.15,P.16,P.17.1,P.17.2,Observacions
Carlota3,2,2013-11-14,13:30:00,2,11,151,2,1,4,21,3,5,"VIH, hepatitis, gonorrea, sífilis",98,embarassos,4,4,4,4,4,2,1,4,2,4,1,4,1,2,2,1,2,1,1,1,4,1,1,2,2,1,2,3,3,1,3,3,3,3,1,17,1,2,NA,NA,1,1,2,1,2,2,1,2,2,1,1,1,2,10,3,1,1,2,3,Li ha costat respondre la pregunta dels anticonceptius. Ha preguntat si Preservatius de la Pregunta 9.17 que deia 'preservatiu' era la mateixa que la
Carlota4,1,2013-11-18,13:00:00,2,11,155,2,1,1,18,1,3,"SIDA, gonorrea, sífilis",fongs,embarassos,4,3,3,3,3,2,1,3,1,3,1,3,1,3,2,1,2,1,1,1,3,1,1,3,3,1,4,1,3,1,4,2,NA,3,1,18,1,1,1,24,1,2,2,1,2,2,1,2,2,1,2,2,10,10,4,2,1,4,4,
Carlota5,1,2013-11-19,13:25:00,2,11,153,1,1,4,21,3,6,"VIH, sífilis","ladillas, cundilomes","embarassos, culpabilitat",4,3,4,3,3,3,1,3,3,3,1,3,1,2,2,1,1,1,1,4,1,1,3,1,2,2,2,3,3,1,3,3,3,3,1,14,2,2,NA,NA,1,1,2,2,2,1,1,2,1,1,1,1,11,6,3,2,1,2,1,
Carlota6,1,2013-11-19,13:30:00,2,11,152,2,1,4,23,4,6,"VIH, sífilis",ladillas,"embarassos, no tranquil·litat",4,4,4,4,4,2,1,4,2,4,2,4,2,2,2,1,2,1,1,1,4,1,1,4,2,2,2,3,3,2,NA,1,NA,2,2,16,1,1,1,4,1,1,2,2,2,1,1,2,2,2,2,1,1,6,5,5,1,2,4,
Carlota7,1,2013-11-19,13:30:00,2,11,153,2,1,4,21,1,3,"sífilis, gonorrea, SIDA",basteries,98,4,4,3,4,4,2,2,NA,NA,4,3,4,3,3,2,2,3,1,2,3,NA,2,1,3,3,1,3,2,NA,1,NA,2,3,2,2,20,1,2,NA,NA,2,1,2,2,2,1,1,2,1,1,2,1,9,6,1,2,2,3,3,
Carlota8,1,2013-11-19,13:30:00,2,11,154,2,1,4,23,3,5,"VIH, sífilis, gonorrea",fongs,"embarassos, mal, incomoditat, dany psicològic",3,3,2,3,3,3,2,3,2,2,1,2,1,2,2,1,2,1,1,1,3,1,1,2,2,1,3,3,3,1,3,3,NA,2,1,21,1,1,1,24,1,1,2,1,1,1,1,2,2,1,1,1,2,6,5,1,1,4,4,
Carlota9,1,2013-11-19,14:00:00,2,11,155,1,1,3,21,3,5,SIDA,infecció d'orina,embarassos,4,3,4,4,4,2,1,4,2,3,1,3,1,2,1,1,2,1,1,1,3,3,1,3,3,1,2,3,3,1,NA,2,NA,3,1,18,1,2,NA,NA,1,1,2,2,2,2,1,2,2,1,1,2,2,6,2,3,1,3,3,"Ha dit que la pregunta 13 i 14 era confusa. Ja que moltes vegades no és ni parella estable ni desconeguts/des, hi ha un punt intermig."
Carlota10,1,2013-11-19,14:30:00,2,11,154,2,1,1,18,3,5,"SIDA, sífilis",herpes,98,4,4,4,3,3,4,3,2,2,2,1,3,2,3,2,1,1,1,3,2,3,2,1,2,3,1,3,1,NA,1,NA,2,NA,3,1,16,1,2,NA,NA,1,1,2,1,1,1,1,2,1,1,2,1,2,6,4,1,1,4,4,
Alexandre1,2,2013-11-18,09:30:00,2,10,148,2,1,2,19,3,5,"Sida, Papiloma, Cancer d'úter","Fongs, Infeccions",embarassos,4,3,3,3,3,1,1,2,1,3,1,2,1,4,3,1,2,1,1,2,3,2,1,3,2,1,3,1,3,2,4,4,4,2,2,NA,1,1,1,2.8,2,1,2,1,1,1,1,2,2,1,1,1,4,6,5,1,1,3,3,"preguntes massa directes, enquestada molesta"
Alexandre2,1,2013-11-18,10:50:00,2,10,148,2,1,1,19,3,5,"Sida, Hepatitis C","Infeccions, Fongs",Embarassos,4,3,4,4,4,3,2,3,3,3,1,1,1,3,3,1,2,1,1,2,3,1,1,2,3,1,3,1,3,3,3,3,3,3,2,NA,1,1,1,3,1,1,2,2,2,1,1,2,2,1,1,2,1,7,4,2,1,4,3,
Alexandre3,1,2013-11-18,11:15:00,2,10,148,2,2,2,21,3,5,"Sida, Herpes, Gonorrea, Hepatitis","Ladillas, Mononucleosis",Ansiedad,4,3,4,3,3,2,2,2,1,3,1,2,1,2,3,1,2,1,2,2,3,2,1,3,3,1,2,3,3,1,3,2,3,3,1,16,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,6,5,2,1,4,4,
Alexandre4,1,2013-11-18,12:00:00,2,10,148,2,1,1,18,3,4,"Sida,Hepatitis,Cancer d'úter","Fongs,Infeccions",Embarassos,4,4,4,3,3,2,1,3,3,2,1,2,2,3,2,1,1,1,1,1,3,1,1,1,1,1,2,1,3,2,3,2,3,2,2,16,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,6,5,2,1,2,2,
Alexandre5,1,2013-11-18,12:20:00,2,10,148,2,1,4,25,1,2,Sida,"Infeccions, Fongs",Embarassos,4,NA,4,4,3,2,1,3,2,2,1,3,1,3,3,1,2,1,1,2,3,2,1,3,3,2,2,2,3,2,3,2,3,3,1,15,1,2,NA,NA,1,1,1,1,1,1,1,2,2,2,1,2,2,4,3,2,1,3,4,Sorpresa per algunes preguntes relatives a les ppràctiques individuals
Alexandre6,1,2013-11-19,11:20:00,2,10,148,2,1,2,20,1,3,"Sida, Hepatitis",Infeccions,Embarassos,4,3,4,3,3,2,2,2,1,3,1,2,1,2,2,1,2,1,1,2,3,2,1,3,3,1,2,1,3,2,3,1,3,2,1,14,1,1,1,5,1,1,1,2,2,1,1,2,2,1,1,2,2,2,5,3,1,4,4,
Alexandre7,1,2013-11-19,11:45:00,2,10,148,2,1,1,18,1,3,"Sida, Cancer d'úter, Hepatitis","Infeccions, Fongs",Embarassos,4,3,4,3,3,2,1,3,2,2,1,3,2,4,4,2,3,2,2,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,2,17,1,2,NA,NA,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,4,2,Molt incomodada per les preguntes
Alexandre8,1,2013-11-19,12:00:00,2,10,148,2,1,3,21,1,2,"Sida, Hepatitis, Papiloma, Cancer d'úter","Fongs, Infeccions","Embarassos, Problemes psicològics",4,3,4,3,3,2,1,3,3,2,1,2,2,3,3,1,2,1,1,2,3,2,2,4,3,1,3,3,3,2,3,3,3,3,2,18,1,1,1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,3,1,3,4,4,
Alexandre9,1,2013-11-20,12:30:00,2,10,148,2,1,2,19,3,5,"Sida, Hepatitis, Infeccions",Fongs,Embarassos,4,4,4,4,3,2,1,NA,2,2,1,2,2,2,3,2,3,1,1,NA,NA,2,1,3,3,2,2,3,3,2,3,2,NA,2,2,13,1,2,NA,NA,1,1,1,2,2,1,1,2,2,1,1,2,2,2,3,2,1,3,3,
Alexandre10,1,2013-11-20,13:05:00,2,10,148,2,1,1,20,3,5,Sida,Fongs,98,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,3,1,1,2,3,1,2,3,3,2,3,1,NA,2,2,16,1,1,1,8,1,1,2,1,2,1,1,2,1,2,1,1,4,4,5,2,1,4,3,Algunes preguntes li han semblat incomprensibles a la redacció i pèr això hi ha tans errors justifica. (li sap greu)
Sergio1,1,2013-11-18,12:00:00,2,11,152,1,1,2,19,1,2,sida,98,98,4,4,3,4,4,2,2,2,3,1,1,2,1,2,2,1,2,1,2,1,3,1,1,3,3,2,2,3,3,1,3,3,1,3,1,16,1,2,NA,NA,1,1,2,2,1,1,1,2,2,1,2,1,NA,NA,3,4,1,2,2,
Sergio2,1,2013-11-18,12:30:00,2,11,152,1,1,2,19,5,NA,sida,emorroides,99,4,4,4,4,3,3,1,4,4,1,1,1,1,3,3,1,3,1,2,2,4,4,2,3,3,3,2,3,3,1,3,3,3,3,1,19,1,2,NA,NA,1,1,1,1,1,1,1,2,2,1,2,1,2,6,2,1,1,4,4,
Sergio3,1,2013-11-18,13:00:00,2,10,148,2,1,4,26,1,2,sida,fongs,embaràs,4,4,4,4,4,3,1,NA,2,2,1,2,2,3,2,1,2,1,1,1,NA,2,1,3,3,2,2,3,3,1,3,2,NA,3,1,17,1,2,NA,NA,1,1,2,2,1,2,1,2,2,2,1,2,2,7,3,2,1,4,2,
Sergio4,1,2013-11-20,12:50:00,2,10,148,2,1,2,19,3,5,"sida, gonorrea, clamidia",fongs,"embarassos, desgarraments",3,3,3,3,3,3,2,3,2,3,1,3,1,2,2,1,1,1,1,3,3,1,1,3,3,2,3,3,3,1,3,1,3,3,1,16,1,2,NA,NA,1,1,2,1,1,1,1,2,1,1,1,1,6,11,3,3,1,3,4,
Sergio5,1,2013-11-20,13:15:00,2,10,148,2,1,2,19,3,4,"sida, sífilis","gonorrea, fongs",98,4,4,4,4,3,2,1,3,2,4,1,3,1,2,2,1,1,1,1,1,3,1,1,3,3,1,2,3,3,1,3,3,3,3,3,16,1,2,NA,NA,1,1,2,2,2,2,1,2,2,1,1,2,1,6,3,4,1,2,3,
Sergio6,1,2013-11-20,14:00:00,2,10,148,2,1,2,19,5,6,"síflilis, sida",gonorrea,98,3,3,3,4,3,3,2,3,2,3,1,2,1,3,2,1,1,1,1,2,4,1,1,4,3,1,2,3,3,1,3,3,3,3,1,16,1,1,1,NA,1,1,2,1,2,2,2,2,1,2,1,2,2,6,4,2,2,4,4,
Sergio7,1,2013-11-21,11:00:00,2,10,148,2,1,1,18,1,5,sida. hepatitis,fongs,98,4,4,4,4,3,2,1,NA,2,3,1,2,2,2,2,2,2,1,1,2,NA,2,2,3,3,2,2,3,3,2,3,3,NA,2,1,17,1,2,NA,NA,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,
Sergio8,1,2013-11-21,11:30:00,2,10,148,2,1,2,19,3,4,sida,"herpes, fongs","embaraç no desitjat, benestar personal",4,4,3,3,3,2,1,3,1,3,1,3,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,3,3,3,3,3,3,2,13,1,1,1,NA,1,1,2,1,2,2,1,2,2,2,2,2,1,6,5,3,1,2,4,
Sergio9,1,2013-11-21,12:00:00,2,10,148,2,1,2,20,3,5,99,99,99,4,4,4,4,4,4,4,4,4,3,1,3,3,2,2,1,2,1,1,1,2,3,1,1,3,1,2,3,3,1,4,2,3,2,1,15,1,1,1,NA,1,1,1,1,2,1,1,2,2,2,2,1,1,7,5,2,1,4,2,
Sergio10,1,2013-11-21,12:30:00,2,10,147,2,1,3,21,5,7,sida,98,98,4,4,4,4,4,3,2,4,3,4,1,4,2,2,2,1,1,1,1,1,4,1,1,4,3,1,4,3,3,1,3,1,1,3,1,18,1,2,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,2,2,4,4,
46998330S1,NA,NA,NA,2,11,154,2,1,1,19,3,4,"SIDA, VIH, ladillas, gonorrea",fongs,embarassos,4,3,3,3,3,3,2,3,2,2,1,2,1,3,2,1,1,1,1,3,4,4,1,4,3,1,4,3,3,3,3,3,3,3,3,17,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,6,5,1,1,2,4,GRUP 14M
46998330S2,NA,NA,NA,2,11,155,2,1,2,21,NA,NA,"Sida, càndides, cancerigenes",herpes,embarassos,3,3,3,3,3,2,1,3,1,3,1,3,1,2,2,1,2,1,1,2,3,2,1,2,2,1,2,3,3,1,3,4,3,3,1,17,1,2,NA,NA,2,1,2,1,1,1,1,2,1,1,1,2,9,9,3,3,1,4,2,
46998330S3,NA,NA,NA,2,12,166,2,1,5,22,3,4,Sida,fongs i infeccions,embarasoss i lesions,3,3,3,3,3,2,1,3,2,3,1,3,1,3,2,1,2,1,2,2,3,1,1,3,2,1,3,1,3,1,4,4,4,3,1,18,1,1,1,24,1,1,2,1,2,1,1,2,2,1,1,1,2,6,3,2,1,3,3,
46998330S4,NA,NA,NA,2,11,154,2,1,1,18,1,6,Sida,"fongs, berruges, papiloma",embarassos,4,4,3,3,3,2,2,3,2,3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,NA,3,NA,3,3,NA,1,2,NA,NA,2,1,1,2,2,2,1,2,1,1,1,2,11,7,NA,NA,1,3,3,
46998330S5,NA,NA,NA,2,11,160,2,1,5,21,3,5,"Sida, sífilis, gonorrea","fongs, papiloma, polls púbics",embarassos,3,3,3,3,3,2,1,3,1,2,1,3,1,3,2,3,3,2,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,2,21,1,2,NA,NA,2,1,2,2,2,1,1,2,1,1,1,2,7,6,2,1,1,4,3,
46998330S6,NA,NA,NA,2,11,154,2,1,2,19,3,5,Sida,fongs,embarassos i preocupació,4,3,3,4,2,1,1,3,1,3,1,2,1,2,2,1,2,1,1,1,4,1,1,4,2,2,2,3,3,1,3,2,NA,2,1,15,1,2,NA,NA,1,1,2,2,1,1,1,2,1,1,1,1,2,9,3,2,1,3,4,
46998330S7,NA,NA,NA,2,11,159,2,1,5,22,1,2,"Sida, VPH, gonorrea, sífilis","Fongs, herpes, cistitis, càndides",embarassos i lesions físiques,3,3,3,4,4,2,1,4,1,2,1,2,1,3,2,1,1,1,1,1,4,1,1,4,3,1,2,3,3,1,3,3,2,3,1,14,1,2,NA,NA,1,1,2,2,2,1,2,2,2,1,1,1,2,6,NA,2,1,3,3,
46998330S8,NA,NA,NA,2,12,164,2,1,3,20,5,6,"Sida, papiloma, herpes, clamidia","fongs, ladilles",intranquil·litat i embaràs,4,2,3,4,2,1,1,2,1,3,1,2,1,2,1,1,2,2,1,1,4,1,1,4,2,1,3,1,3,1,3,3,NA,2,1,17,3,1,1,30,1,1,2,2,2,2,1,2,2,1,1,2,2,6,5,2,1,4,4,
46998330S9,NA,NA,NA,2,11,153,2,1,2,20,3,4,sida,clamidia,embarassos,4,3,4,3,3,1,1,3,1,3,1,3,1,2,2,1,1,1,1,2,4,2,2,4,3,1,2,3,4,2,3,NA,4,4,2,16,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,7,5,2,1,3,3,
46998330S10,NA,NA,NA,2,12,164,2,1,3,21,3,5,"sida, papiloma, gonorrea","berrugues, infeccions, fongs",embarassos,3,3,3,2,2,1,1,2,1,2,1,2,1,4,2,1,1,1,1,4,4,1,1,2,3,1,2,3,3,1,3,2,4,2,1,16,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,4,5,3,1,3,2,
41575581E1,NA,NA,NA,2,11,155,2,1,1,18,3,4,sida,98,98,4,4,4,4,4,3,3,3,3,3,1,2,1,NA,NA,1,3,2,2,NA,3,1,1,4,3,3,2,3,3,1,3,3,3,3,1,16,1,2,NA,NA,2,1,2,2,1,2,1,2,2,1,2,2,2,2,NA,2,1,NA,4,
41575581E2,NA,NA,NA,2,12,154,2,1,2,20,3,4,"sida, epatitis, sifilis, herpes",fongs,embarassos,4,4,4,4,4,3,2,4,4,4,1,4,2,2,2,1,1,1,2,2,3,1,1,3,2,1,1,2,3,1,3,1,3,2,1,14,1,1,1,12,1,1,2,1,2,2,2,1,1,1,1,1,12,6,5,4,1,3,4,
41575581E3,NA,NA,NA,2,12,164,1,1,2,19,1,3,sida epatitis gonorrea,"fongs , infecció d'orina",embarassos,4,3,4,4,4,2,2,4,2,3,1,4,2,1,1,2,2,1,1,4,2,1,2,1,2,2,1,3,3,1,3,1,3,NA,1,15,2,2,NA,12,1,1,2,1,1,2,1,2,2,1,2,1,2,6,3,1,1,2,3,
41575581E4,NA,NA,NA,2,12,164,2,1,2,19,1,3,"VIH, epatitis, gonorrea, sifilis.","Herper, infecció d'orina",embarassos,4,4,4,4,3,2,1,4,2,2,1,3,1,3,3,1,2,1,3,3,3,3,1,3,3,1,3,3,3,1,3,3,3,3,1,17,1,1,1,36,1,1,2,2,2,1,1,2,2,1,1,2,12,6,4,1,1,2,3,
41575581E5,NA,NA,NA,2,11,154,2,1,2,19,3,5,sifa,"fongs, infeccions a les parts sexuals",la propia conciencia,4,2,3,2,2,1,1,2,1,3,1,2,1,2,2,1,2,2,2,3,3,2,1,3,3,1,3,3,3,1,3,2,3,3,1,15,1,1,1,24,2,1,2,2,2,2,1,2,1,1,1,1,7,9,5,2,2,2,2,
41575581E6,NA,NA,NA,2,12,164,2,1,4,21,3,5,sida,iinfeccions i fongs,98,3,3,3,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,3,1,2,1,3,1,3,2,3,3,1,17,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,9,5,1,1,2,4,
41575581E7,NA,NA,NA,2,12,164,2,1,5,21,3,5,"sida, sifilis, gonorrea",herpes fongs,embarassos,4,3,3,3,3,3,2,3,2,3,1,3,1,3,2,1,1,1,1,1,3,1,1,2,3,2,2,3,3,1,3,4,3,3,1,17,1,2,NA,NA,NA,1,2,1,1,1,1,2,2,1,1,1,2,11,3,1,1,3,3,
41575581E8,NA,NA,NA,2,12,164,2,1,2,19,3,4,"sida, papiloma humà, sìfilis, gonorrea","herpes, fongs",embaraç,4,4,4,4,3,2,2,2,1,2,1,2,1,3,3,1,2,1,1,2,3,1,1,1,2,2,2,3,3,1,3,3,3,3,1,16,2,2,NA,NA,2,1,2,2,2,1,1,2,2,2,2,2,2,7,3,2,1,2,3,
41575581E9,NA,NA,NA,2,12,164,2,1,3,20,3,4,"sida, VIH",clamidia. herpes,lesions,4,4,4,3,3,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,3,1,1,3,3,1,3,3,3,1,3,3,3,2,1,15,1,1,1,12,1,1,2,2,1,2,1,2,2,1,1,2,2,7,4,1,1,3,2,
41575581E10,NA,NA,NA,2,12,164,2,1,3,20,1,3,"sida, sifilis","clamidia, fongs",98,4,4,4,4,4,2,1,3,1,3,1,3,1,2,2,1,2,1,1,2,3,2,1,4,2,2,2,3,3,1,3,1,3,2,1,15,1,1,1,6,2,1,2,2,1,1,1,2,2,2,1,2,1,9,4,2,1,4,4,
41575581E11,NA,NA,NA,2,12,164,2,1,2,19,1,2,"sifilis, gonorrea, sida, VIH, papiloma h",fongs,embarassos i legions,4,4,4,3,3,2,3,2,3,2,1,2,1,1,1,1,1,1,1,1,3,1,1,3,2,1,2,2,3,1,3,1,3,2,1,15,1,1,1,12,1,1,2,2,2,2,1,2,2,2,1,2,2,7,4,2,1,3,3,
73398165J1,NA,NA,NA,2,12,166,2,1,5,28,1,2,"VIH, gonorrea,sifilis, hepatitis","papiloma, micosis",embarassos,2,2,2,3,2,3,1,2,2,3,1,3,1,2,1,1,1,1,1,1,1,2,1,3,1,1,3,3,3,3,3,3,3,3,2,15,2,1,2,48,1,1,1,1,1,1,1,1,1,1,1,1,7,9,5,2,1,1,1,
73398165J2,NA,NA,NA,2,12,166,1,1,2,22,3,4,"VIH, sífilis, hepatitis","fongs, inflamacions, infeccions d'horina",embarassos,2,3,4,4,4,2,2,3,2,2,1,3,1,2,2,1,1,2,1,1,3,1,1,3,3,1,3,1,1,2,3,1,3,NA,3,16,1,1,2,24,1,1,2,1,2,1,1,1,2,1,1,2,1,7,4,3,1,4,4,
73398165J3,NA,NA,NA,2,12,163,2,1,1,18,4,4,"sida, sífilis","gonorrea,herpés,, clamidiasis",embarassos,3,3,4,2,3,1,1,2,1,2,1,2,1,3,3,1,1,1,1,1,4,1,1,4,1,2,3,3,3,3,2,4,3,3,1,17,3,2,NA,NA,1,1,2,1,2,2,1,2,2,1,1,2,1,6,3,2,1,1,4,
73398165J4,NA,NA,NA,2,12,166,2,1,5,25,3,4,"papiloma, sífilis, hepatitis, sida","efermetats venereas, fongs",embarassos,3,2,1,2,3,3,1,2,2,2,1,2,1,2,2,1,1,1,2,2,3,2,1,3,2,2,2,2,2,1,3,2,3,2,1,15,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,11,10,4,2,2,4,4,
73398165J5,NA,NA,NA,2,12,164,1,1,3,27,1,3,sida,candidiasis,embaràs no desitjat,4,4,4,4,44,33,3,44,3,4,1,4,1,2,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,1,2,2,2,NA,1,16,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,11,4,3,1,3,3,
45648031T1,NA,NA,NA,2,12,164,1,1,5,22,3,6,"sida, sífilis",gonorream clamídia,embaràs,4,3,4,4,3,2,1,3,2,3,1,3,1,2,2,1,1,2,3,1,4,4,1,2,3,1,3,2,3,1,3,2,3,NA,1,17,1,1,2,3,1,1,2,1,2,2,1,2,1,1,1,2,1,6,3,3,2,4,4,
45648031T2,NA,NA,NA,2,12,164,1,1,5,24,1,2,sida,98,98,4,4,4,4,4,3,3,4,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,1,1,1,3,3,3,NA,1,15,1,1,2,60,1,1,1,1,1,1,1,2,2,2,1,2,2,11,5,2,1,3,2,
45648031T3,NA,NA,NA,2,12,164,2,1,NA,17,3,5,sida,"infeccions d'horina, herpes",embarassos,3,3,2,3,3,3,1,2,1,3,1,3,1,2,2,1,2,1,2,3,3,2,1,3,2,1,3,3,3,3,3,2,3,3,1,17,2,2,NA,NA,1,1,1,1,2,2,1,1,2,1,1,2,2,7,3,2,1,4,4,
,NA,NA,NA,2,2,18,1,2,2,19,1,4,"sida, gonorrea, hepatitis, mort, infeccions",herpes,embaras,4,4,3,3,4,3,3,4,3,4,2,4,2,3,2,1,1,1,1,2,4,1,1,2,4,1,2,4,4,1,4,4,4,4,1,15,1,2,NA,NA,1,1,2,2,1,2,1,2,2,2,1,1,2,7,3,4,1,2,2,Grup1T
,NA,NA,NA,2,2,18,2,2,3,20,3,4,sida,fongs,embaras,4,4,3,2,3,2,2,3,2,3,1,2,1,2,1,1,1,1,2,3,4,1,1,2,2,1,1,1,3,1,3,2,3,1,1,16,1,1,1,3,2,2,2,1,1,1,1,2,2,2,1,2,2,7,5,4,1,4,4,
,NA,NA,NA,2,2,18,2,2,2,20,3,4,"sida, sifilis, gonorrea, diferents virus, autoinmunitat","herpes, fongs",embaras,4,4,4,3,4,3,2,NA,NA,4,1,4,3,2,2,1,1,1,1,2,3,3,2,3,2,1,3,3,3,1,3,3,3,3,1,16,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,2,
,NA,NA,NA,2,2,18,1,2,1,19,3,4,"sida, hepatitis",98,embaras,4,4,4,3,3,2,2,NA,NA,3,2,3,1,2,3,1,2,1,1,NA,4,1,1,3,3,1,3,3,2,1,3,2,3,2,1,16,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,7,6,4,2,2,3,3,
,NA,NA,NA,2,2,18,1,2,3,23,2,6,"sida, sifilis, gonorrea, hepatitis, papiloma","fongs, infecció d'orina",embaras,4,NA,NA,3,NA,2,1,4,2,2,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,1,3,3,NA,3,3,17,3,2,NA,NA,1,1,2,1,1,2,1,2,2,2,1,1,11,6,3,2,1,4,4,
,NA,NA,NA,2,1,12,2,2,2,20,3,5,"sida, herpes, ris de la pròpia vida","herpes, inflamacions",embaras,4,4,4,4,NA,NA,3,3,2,4,1,4,2,2,2,1,1,1,1,NA,4,NA,1,3,3,1,2,3,3,1,NA,NA,NA,2,1,16,1,2,NA,NA,2,1,1,1,2,2,1,2,2,1,1,1,12,6,3,3,2,4,4,
,NA,NA,NA,2,2,18,2,1,4,21,3,4,"sida, sinfilis",herpes,"fongs, infeccions",4,3,4,4,4,1,1,3,1,3,1,3,1,2,1,1,1,1,1,2,3,1,1,3,2,2,2,1,3,1,3,3,3,2,1,17,1,2,NA,NA,1,1,2,2,2,1,2,2,1,1,1,1,2,6,3,2,1,2,4,
,NA,NA,NA,2,2,18,1,1,4,23,1,2,sida,fongs,"inseguretat, preocupacions",4,3,3,4,4,3,1,2,1,3,1,3,1,2,1,1,2,2,1,1,3,1,1,2,2,2,2,2,3,1,NA,2,NA,3,1,16,1,2,NA,NA,1,1,2,1,1,2,1,2,2,2,1,2,11,2,3,2,1,2,2,
,NA,NA,NA,2,2,18,1,1,2,19,5,NA,"sida, gonorrea",fongs,98,4,4,3,3,3,2,2,NA,2,4,1,4,1,2,2,1,2,1,1,2,3,4,1,3,3,2,2,3,NA,1,NA,2,NA,3,1,15,1,2,NA,NA,1,1,2,2,2,2,1,2,1,NA,1,2,2,6,3,2,2,3,3,
,NA,NA,NA,2,2,18,1,1,1,19,1,5,"sida, hepatitis",fongs,98,4,3,4,4,4,2,1,3,2,3,1,4,1,3,3,1,2,1,1,1,3,1,1,2,3,1,3,3,3,2,3,1,3,2,2,15,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,2,3,6,5,2,1,3,2,
,NA,NA,NA,2,2,18,1,2,3,24,3,4,sida,"fongs herpes, clamidies",embaras,4,4,4,4,4,3,1,4,2,3,1,3,1,4,2,1,2,1,2,2,4,4,1,4,3,1,4,2,NA,1,3,3,NA,2,1,17,1,1,2,3,1,1,2,1,2,2,2,1,1,1,1,1,2,10,5,2,1,2,3,
,NA,NA,NA,2,2,18,2,2,2,20,5,NA,"sida, sifilis",98,embaras,4,4,4,44,4,4,2,NA,4,3,2,3,3,2,2,1,2,1,1,2,4,2,1,3,3,1,2,2,3,1,3,4,3,3,1,16,1,2,NA,NA,1,1,2,1,NA,2,1,2,1,2,1,1,2,7,3,2,1,3,4,
,NA,NA,NA,2,2,18,2,2,4,21,3,4,sida,fongs,embaras,4,4,4,3,4,2,1,3,1,2,1,2,1,3,2,1,2,1,1,4,4,1,1,3,3,1,3,3,3,1,3,2,NA,2,1,17,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,6,5,2,1,2,3,
,NA,NA,NA,2,2,18,2,1,5,23,3,6,"sida, hepatitis","herpes, infeccions",embaras,3,4,4,4,4,3,3,4,3,3,1,3,1,3,3,1,2,1,1,1,3,2,1,3,2,1,2,1,3,1,3,3,3,3,1,17,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,6,5,2,1,3,4,
,NA,NA,NA,2,2,18,2,2,2,20,3,4,sida,fongs,embaras,4,2,3,3,2,3,1,3,1,2,1,3,1,2,2,1,1,2,1,1,4,1,1,4,2,1,4,3,NA,1,NA,2,NA,2,1,16,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,6,4,2,1,2,2,
,NA,NA,NA,2,1,6,2,2,1,20,1,5,sida,99,embaras,4,4,4,3,4,2,1,3,1,3,1,3,1,2,1,2,3,2,3,3,4,4,1,3,3,2,3,2,3,1,3,2,4,2,NA,15,1,2,NA,NA,1,1,2,2,2,1,1,2,2,2,2,2,2,6,3,2,2,3,3,
